"Mês/Ano";"Tipo";"Ação Orçamentária";"Linguagem Cidadã";"Tipo de Favorecido";"UF";"Município";"Valor Transferido";
"01/2016";"Legais, Voluntárias e Específicas";"20RP - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA";"Sem informação";"Administração Pública Municipal";"PB";"BELÉM DO BREJO DO CRUZ";"R$ 156.543,67";
"12/2016";"Legais, Voluntárias e Específicas";"20RP - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA";"Sem informação";"Administração Pública Municipal";"PB";"BARAÚNA";"R$ 160.000,00";
"12/2016";"Legais, Voluntárias e Específicas";"20RP - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA";"Sem informação";"Administração Pública Municipal";"PB";"LIVRAMENTO";"R$ 160.000,00";
"12/2016";"Legais, Voluntárias e Específicas";"20RP - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA";"Sem informação";"Administração Pública Municipal";"PB";"REMÍGIO";"R$ 163.297,69";
"04/2016";"Legais, Voluntárias e Específicas";"20RP - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA";"Sem informação";"Administração Pública Municipal";"PB";"SÃO JOSÉ DOS CORDEIROS";"R$ 173.438,94";
"02/2016";"Legais, Voluntárias e Específicas";"20RP - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA";"Sem informação";"Administração Pública Municipal";"PB";"IBIARA";"R$ 176.609,41";
"02/2016";"Legais, Voluntárias e Específicas";"20RP - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA";"Sem informação";"Administração Pública Municipal";"PB";"TAVARES";"R$ 176.609,41";
"03/2016";"Legais, Voluntárias e Específicas";"20RP - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA";"Sem informação";"Administração Pública Municipal";"PB";"TAVARES";"R$ 176.609,41";
"12/2016";"Legais, Voluntárias e Específicas";"20RP - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA";"Sem informação";"Administração Pública Municipal";"PB";"MANAÍRA";"R$ 179.957,00";
"01/2016";"Legais, Voluntárias e Específicas";"20RP - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA";"Sem informação";"Administração Pública Municipal";"PB";"CALDAS BRANDÃO";"R$ 188.427,13";
"03/2016";"Legais, Voluntárias e Específicas";"20RP - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA";"Sem informação";"Administração Pública Municipal";"PB";"PEDRA BRANCA";"R$ 196.500,00";
"06/2016";"Legais, Voluntárias e Específicas";"20RP - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA";"Sem informação";"Administração Pública Municipal";"PB";"ITAPORANGA";"R$ 205.025,01";
"10/2016";"Legais, Voluntárias e Específicas";"20RP - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA";"Sem informação";"Administração Pública Municipal";"PB";"SÃO JOSÉ DOS CORDEIROS";"R$ 216.798,67";
"05/2016";"Legais, Voluntárias e Específicas";"20RP - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA";"Sem informação";"Administração Pública Municipal";"PB";"PICUÍ";"R$ 225.343,58";
"06/2016";"Legais, Voluntárias e Específicas";"20RP - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA";"Sem informação";"Administração Pública Municipal";"PB";"POÇO DANTAS";"R$ 235.659,89";
"07/2016";"Legais, Voluntárias e Específicas";"20RP - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA";"Sem informação";"Administração Pública Municipal";"PB";"IGARACY";"R$ 240.500,00";
"03/2016";"Legais, Voluntárias e Específicas";"20RP - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA";"Sem informação";"Administração Pública Municipal";"PB";"MANAÍRA";"R$ 240.500,00";
"12/2016";"Legais, Voluntárias e Específicas";"20RP - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA";"Sem informação";"Administração Pública Municipal";"PB";"ESPERANÇA";"R$ 249.740,00";
"10/2016";"Legais, Voluntárias e Específicas";"20RP - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA";"Sem informação";"Administração Pública Municipal";"PB";"POÇO DANTAS";"R$ 257.286,50";
"06/2016";"Legais, Voluntárias e Específicas";"20RP - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA";"Sem informação";"Administração Pública Municipal";"PB";"MONTEIRO";"R$ 265.685,84";
"02/2016";"Legais, Voluntárias e Específicas";"20RP - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA";"Sem informação";"Administração Pública Municipal";"PB";"PEDRA LAVRADA";"R$ 291.583,09";
"12/2016";"Legais, Voluntárias e Específicas";"20RP - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA";"Sem informação";"Administração Pública Municipal";"PB";"ITAPORANGA";"R$ 307.537,51";
"12/2016";"Legais, Voluntárias e Específicas";"20RP - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA";"Sem informação";"Administração Pública Municipal";"PB";"POÇO DANTAS";"R$ 317.640,39";
"03/2016";"Legais, Voluntárias e Específicas";"20RP - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA";"Sem informação";"Administração Pública Municipal";"PB";"RIO TINTO";"R$ 341.669,09";
"06/2016";"Legais, Voluntárias e Específicas";"20RP - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA";"Sem informação";"Administração Pública Municipal";"PB";"CONDE";"R$ 349.877,01";
"12/2016";"Legais, Voluntárias e Específicas";"20RP - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA";"Sem informação";"Administração Pública Municipal";"PB";"TAPEROÁ";"R$ 350.964,12";
"01/2016";"Legais, Voluntárias e Específicas";"20RP - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA";"Sem informação";"Administração Pública Municipal";"PB";"TAVARES";"R$ 353.218,82";
"03/2016";"Legais, Voluntárias e Específicas";"20RP - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA";"Sem informação";"Administração Pública Municipal";"PB";"IBIARA";"R$ 353.218,82";
"12/2016";"Legais, Voluntárias e Específicas";"20RP - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA";"Sem informação";"Administração Pública Municipal";"PB";"TACIMA";"R$ 353.220,74";
"03/2016";"Legais, Voluntárias e Específicas";"20RP - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA";"Sem informação";"Administração Pública Municipal";"PB";"MONTEIRO";"R$ 408.747,41";
